Concept1_ID,Concept1_Name,Concept2_ID,Concept2_Name,AdamicAdarScore
C105295557,Categorical quantum mechanics,C41241483,Quantum capacity,0.8194619958060909
C105295557,Categorical quantum mechanics,C17020691,Operator (biology),0.8194619958060909
C105295557,Categorical quantum mechanics,C51003876,Quantum error correction,0
C105295557,Categorical quantum mechanics,C68227491,No-go theorem,0.3459762562611936
C105295557,Categorical quantum mechanics,C182953411,Controlled NOT gate,0
C58140894,OR gate,C133976006,Noise spectral density,0
C58140894,OR gate,C12252657,Effective input noise temperature,0
C58140894,OR gate,C140058369,Quantum walk,0
C58140894,OR gate,C158448853,Repressor,0
C58140894,OR gate,C59500034,Quantum Fourier transform,0.3898712452512801
C58140894,OR gate,C92043244,Quantum complexity theory,0
C58140894,OR gate,C56049555,EXPTIME,0
C58140894,OR gate,C184049767,Coherent information,0
C58140894,OR gate,C207764348,Two-element Boolean algebra,0
C58140894,OR gate,C161166931,Quantum simulator,0
C58140894,OR gate,C48415503,Time hierarchy theorem,0
C58140894,OR gate,C179153249,Consistent histories,0
C58140894,OR gate,C172218469,Direct-coupled amplifier,0
C58140894,OR gate,C9429942,Product term,0
C58140894,OR gate,C95013731,Quantum metrology,0
C58140894,OR gate,C71191651,Quantum nanoscience,0
C58140894,OR gate,C192122513,Quantum phase estimation algorithm,0
C58140894,OR gate,C8524419,Optical parametric amplifier,0
C58140894,OR gate,C166576357,Y-factor,0
C58140894,OR gate,C207046469,Interpretations of quantum mechanics,0
C58140894,OR gate,C146366752,Quantum critical point,0
C58140894,OR gate,C155332784,Low-noise amplifier,0
C58140894,OR gate,C194269254,Squeezed coherent state,0
C58140894,OR gate,C186468114,Quantum network,0.3898712452512801
C58140894,OR gate,C109546105,Flux qubit,0
C58140894,OR gate,C11255438,Quantum process,0
C58140894,OR gate,C165973109,Quantum probability,0
C58140894,OR gate,C164215192,Asymptotic computational complexity,0
C58140894,OR gate,C74939445,Cavity quantum electrodynamics,0
C58140894,OR gate,C206040425,Amplitude damping channel,0
C58140894,OR gate,C177414767,Supersymmetric quantum mechanics,0
C58140894,OR gate,C186123792,SIC-POVM,0
C58140894,OR gate,C199793620,Topological degeneracy,0
C58140894,OR gate,C19271316,One-way quantum computer,0.3898712452512801
C58140894,OR gate,C45018233,Quantum cosmology,0
C58140894,OR gate,C86602344,T-norm fuzzy logics,0
C58140894,OR gate,C15547884,DTIME,0
C58140894,OR gate,C138797146,Relational quantum mechanics,0
C58140894,OR gate,C179957908,POVM,0
C58140894,OR gate,C2781190263,Circuit quantum electrodynamics,0
C58140894,OR gate,C145366948,Operational amplifier,0
C58140894,OR gate,C144271403,Probabilistic Turing machine,0
C58140894,OR gate,C192353077,Adiabatic quantum computation,0
C58140894,OR gate,C119382340,Superconducting quantum computing,0
C58140894,OR gate,C22984246,Quantum imaging,0
C58140894,OR gate,C169460222,Quantum logic,0.5138983423697507
C58140894,OR gate,C155194400,Spin Hall effect,0
C58140894,OR gate,C5084201,Generalized relative entropy,0
C58140894,OR gate,C144760519,Substructural logic,0
C58140894,OR gate,C158971709,Magnonics,0
C58140894,OR gate,C139356082,Quantum discord,0
C58140894,OR gate,C158456648,Cluster state,0
C58140894,OR gate,C2778361524,Heisenberg limit,0
C58140894,OR gate,C24495805,Quantum relative entropy,0
C58140894,OR gate,C92542899,Symmetry protected topological order,0
C58140894,OR gate,C5320026,Quantum information science,0
C58140894,OR gate,C64775481,Quantum mutual information,0
C58140894,OR gate,C200717178,Mathematical formulation of quantum mechanics,0
C58140894,OR gate,C122806257,PH,0
C58140894,OR gate,C150724011,Quantum point contact,0
C58140894,OR gate,C190463098,Quantum technology,0
C58140894,OR gate,C43682372,Quantum operation,0
C58140894,OR gate,C20274610,Reversible computing,0
C58140894,OR gate,C90408235,Quantum annealing,0
C58140894,OR gate,C187486625,Quantum channel,0
C58140894,OR gate,C39197057,Magnetic flux quantum,0
C58140894,OR gate,C89143813,Quantum sensor,0
C58140894,OR gate,C144791301,Second-order logic,0
C58140894,OR gate,C168090291,Classical capacity,0
C58140894,OR gate,C131671149,Universal Turing machine,0
C58140894,OR gate,C112806910,Noise figure,0
C58140894,OR gate,C131583701,Structural complexity theory,0
C58140894,OR gate,C2778476455,Dynamical decoupling,0
C58140894,OR gate,C199508470,Stochastic electrodynamics,0
C58140894,OR gate,C14245642,Preamplifier,0
C58140894,OR gate,C84883863,Toric code,0
C58140894,OR gate,C111861475,Quantum amplifier,0
C58140894,OR gate,C56085360,Qutrit,0.3898712452512801
C58140894,OR gate,C177715462,Superintegrable Hamiltonian system,0
C58140894,OR gate,C71041172,Linear amplifier,0
C58140894,OR gate,C41241483,Quantum capacity,0
C58140894,OR gate,C17020691,Operator (biology),0
C58140894,OR gate,C51003876,Quantum error correction,0.3898712452512801
C58140894,OR gate,C68227491,No-go theorem,0
C58140894,OR gate,C182953411,Controlled NOT gate,0.9037695876210308
C158448853,Repressor,C133976006,Noise spectral density,0.7236794459466142
C158448853,Repressor,C12252657,Effective input noise temperature,0.7236794459466142
C158448853,Repressor,C140058369,Quantum walk,0
C158448853,Repressor,C59500034,Quantum Fourier transform,0.33380820069533407
C158448853,Repressor,C142465778,Toffoli gate,0
C158448853,Repressor,C92043244,Quantum complexity theory,0
C158448853,Repressor,C56049555,EXPTIME,0
C158448853,Repressor,C184049767,Coherent information,0.7484058606430383
C158448853,Repressor,C207764348,Two-element Boolean algebra,0
C158448853,Repressor,C161166931,Quantum simulator,0
C158448853,Repressor,C48415503,Time hierarchy theorem,0
C158448853,Repressor,C179153249,Consistent histories,0
C158448853,Repressor,C172218469,Direct-coupled amplifier,0.7236794459466142
C158448853,Repressor,C9429942,Product term,0
C158448853,Repressor,C95013731,Quantum metrology,0.3459762562611936
C158448853,Repressor,C71191651,Quantum nanoscience,0
C158448853,Repressor,C192122513,Quantum phase estimation algorithm,0.33380820069533407
C158448853,Repressor,C8524419,Optical parametric amplifier,0.7236794459466142
C158448853,Repressor,C166576357,Y-factor,0.7236794459466142
C158448853,Repressor,C207046469,Interpretations of quantum mechanics,0.40242960438184466
C158448853,Repressor,C146366752,Quantum critical point,0
C158448853,Repressor,C155332784,Low-noise amplifier,0.7236794459466142
C158448853,Repressor,C109546105,Flux qubit,0
C158448853,Repressor,C11255438,Quantum process,0.8194619958060909
C158448853,Repressor,C165973109,Quantum probability,0.8194619958060909
C158448853,Repressor,C164215192,Asymptotic computational complexity,0
C158448853,Repressor,C74939445,Cavity quantum electrodynamics,0
C158448853,Repressor,C11644886,Emitter-coupled logic,0
C158448853,Repressor,C206040425,Amplitude damping channel,1.203525473956457
C158448853,Repressor,C177414767,Supersymmetric quantum mechanics,0
C158448853,Repressor,C186123792,SIC-POVM,0.8194619958060909
C158448853,Repressor,C19271316,One-way quantum computer,0.3459762562611936
C158448853,Repressor,C45018233,Quantum cosmology,0
C158448853,Repressor,C86602344,T-norm fuzzy logics,0
C158448853,Repressor,C162454741,Logic family,0
C158448853,Repressor,C15547884,DTIME,0
C158448853,Repressor,C138797146,Relational quantum mechanics,0.8194619958060909
C158448853,Repressor,C2781190263,Circuit quantum electrodynamics,0
C158448853,Repressor,C145366948,Operational amplifier,0.7236794459466142
C158448853,Repressor,C144271403,Probabilistic Turing machine,0
C158448853,Repressor,C192353077,Adiabatic quantum computation,0
C158448853,Repressor,C130126468,AND-OR-Invert,0
C158448853,Repressor,C119382340,Superconducting quantum computing,0
C158448853,Repressor,C22984246,Quantum imaging,0.6797844569565277
C158448853,Repressor,C169460222,Quantum logic,0.8194619958060909
C158448853,Repressor,C155194400,Spin Hall effect,0.3459762562611936
C158448853,Repressor,C5084201,Generalized relative entropy,0.40242960438184466
C158448853,Repressor,C58849907,Quantum gate,0.6797844569565277
C158448853,Repressor,C144760519,Substructural logic,0
C158448853,Repressor,C158971709,Magnonics,0.3459762562611936
C158448853,Repressor,C198521697,Pass transistor logic,0
C158448853,Repressor,C139356082,Quantum discord,0.40242960438184466
C158448853,Repressor,C158456648,Cluster state,0
C158448853,Repressor,C2778361524,Heisenberg limit,0.3459762562611936
C158448853,Repressor,C24495805,Quantum relative entropy,0.40242960438184466
C158448853,Repressor,C5320026,Quantum information science,1.203525473956457
C158448853,Repressor,C64775481,Quantum mutual information,0.40242960438184466
C158448853,Repressor,C200717178,Mathematical formulation of quantum mechanics,0.8194619958060909
C158448853,Repressor,C122806257,PH,0
C158448853,Repressor,C150724011,Quantum point contact,0
C158448853,Repressor,C190463098,Quantum technology,0.6797844569565277
C158448853,Repressor,C20274610,Reversible computing,0
C158448853,Repressor,C90408235,Quantum annealing,0
C158448853,Repressor,C39197057,Magnetic flux quantum,0
C158448853,Repressor,C89143813,Quantum sensor,0.6797844569565277
C158448853,Repressor,C144791301,Second-order logic,0
C158448853,Repressor,C168090291,Classical capacity,1.203525473956457
C158448853,Repressor,C131671149,Universal Turing machine,0
C158448853,Repressor,C112806910,Noise figure,0.7236794459466142
C158448853,Repressor,C131583701,Structural complexity theory,0
C158448853,Repressor,C2778476455,Dynamical decoupling,0
C158448853,Repressor,C199508470,Stochastic electrodynamics,0
C158448853,Repressor,C14245642,Preamplifier,0
C158448853,Repressor,C56085360,Qutrit,0
C158448853,Repressor,C177715462,Superintegrable Hamiltonian system,0
C158448853,Repressor,C71041172,Linear amplifier,0.7236794459466142
C158448853,Repressor,C68227491,No-go theorem,0
C158448853,Repressor,C182953411,Controlled NOT gate,0
C92043244,Quantum complexity theory,C133976006,Noise spectral density,0
C92043244,Quantum complexity theory,C12252657,Effective input noise temperature,0
C92043244,Quantum complexity theory,C140058369,Quantum walk,0
C92043244,Quantum complexity theory,C59500034,Quantum Fourier transform,0
C92043244,Quantum complexity theory,C142465778,Toffoli gate,0
C92043244,Quantum complexity theory,C184049767,Coherent information,0
C92043244,Quantum complexity theory,C207764348,Two-element Boolean algebra,0
C92043244,Quantum complexity theory,C161166931,Quantum simulator,0
C92043244,Quantum complexity theory,C179153249,Consistent histories,0
C92043244,Quantum complexity theory,C172218469,Direct-coupled amplifier,0
C92043244,Quantum complexity theory,C9429942,Product term,0
C92043244,Quantum complexity theory,C95013731,Quantum metrology,0
C92043244,Quantum complexity theory,C71191651,Quantum nanoscience,0
C92043244,Quantum complexity theory,C192122513,Quantum phase estimation algorithm,0
C92043244,Quantum complexity theory,C8524419,Optical parametric amplifier,0
C92043244,Quantum complexity theory,C166576357,Y-factor,0
C92043244,Quantum complexity theory,C207046469,Interpretations of quantum mechanics,0
C92043244,Quantum complexity theory,C146366752,Quantum critical point,0
C92043244,Quantum complexity theory,C155332784,Low-noise amplifier,0
C92043244,Quantum complexity theory,C194269254,Squeezed coherent state,0
C92043244,Quantum complexity theory,C186468114,Quantum network,0
C92043244,Quantum complexity theory,C109546105,Flux qubit,0
C92043244,Quantum complexity theory,C11255438,Quantum process,0
C92043244,Quantum complexity theory,C165973109,Quantum probability,0
C92043244,Quantum complexity theory,C74939445,Cavity quantum electrodynamics,0
C92043244,Quantum complexity theory,C11644886,Emitter-coupled logic,0
C92043244,Quantum complexity theory,C206040425,Amplitude damping channel,0
C92043244,Quantum complexity theory,C177414767,Supersymmetric quantum mechanics,0
C92043244,Quantum complexity theory,C186123792,SIC-POVM,0
C92043244,Quantum complexity theory,C199793620,Topological degeneracy,0
C92043244,Quantum complexity theory,C19271316,One-way quantum computer,0
C92043244,Quantum complexity theory,C45018233,Quantum cosmology,0
C92043244,Quantum complexity theory,C86602344,T-norm fuzzy logics,0
C92043244,Quantum complexity theory,C162454741,Logic family,0
C92043244,Quantum complexity theory,C138797146,Relational quantum mechanics,0
C92043244,Quantum complexity theory,C179957908,POVM,0
C92043244,Quantum complexity theory,C2781190263,Circuit quantum electrodynamics,0
C92043244,Quantum complexity theory,C145366948,Operational amplifier,0
C92043244,Quantum complexity theory,C192353077,Adiabatic quantum computation,0
C92043244,Quantum complexity theory,C130126468,AND-OR-Invert,0
C92043244,Quantum complexity theory,C119382340,Superconducting quantum computing,0
C92043244,Quantum complexity theory,C22984246,Quantum imaging,0
C92043244,Quantum complexity theory,C169460222,Quantum logic,0
C92043244,Quantum complexity theory,C155194400,Spin Hall effect,0
C92043244,Quantum complexity theory,C5084201,Generalized relative entropy,0
C92043244,Quantum complexity theory,C58849907,Quantum gate,0
C92043244,Quantum complexity theory,C144760519,Substructural logic,0
C92043244,Quantum complexity theory,C158971709,Magnonics,0
C92043244,Quantum complexity theory,C198521697,Pass transistor logic,0
C92043244,Quantum complexity theory,C139356082,Quantum discord,0
C92043244,Quantum complexity theory,C158456648,Cluster state,0
C92043244,Quantum complexity theory,C2778361524,Heisenberg limit,0
C92043244,Quantum complexity theory,C24495805,Quantum relative entropy,0
C92043244,Quantum complexity theory,C92542899,Symmetry protected topological order,0
C92043244,Quantum complexity theory,C5320026,Quantum information science,0
C92043244,Quantum complexity theory,C64775481,Quantum mutual information,0
C92043244,Quantum complexity theory,C200717178,Mathematical formulation of quantum mechanics,0
C92043244,Quantum complexity theory,C150724011,Quantum point contact,0
C92043244,Quantum complexity theory,C190463098,Quantum technology,0
C92043244,Quantum complexity theory,C43682372,Quantum operation,0
C92043244,Quantum complexity theory,C20274610,Reversible computing,0
C92043244,Quantum complexity theory,C90408235,Quantum annealing,0
C92043244,Quantum complexity theory,C187486625,Quantum channel,0
C92043244,Quantum complexity theory,C39197057,Magnetic flux quantum,0
C92043244,Quantum complexity theory,C89143813,Quantum sensor,0
C92043244,Quantum complexity theory,C144791301,Second-order logic,0
C92043244,Quantum complexity theory,C168090291,Classical capacity,0
C92043244,Quantum complexity theory,C112806910,Noise figure,0
C92043244,Quantum complexity theory,C2778476455,Dynamical decoupling,0
C92043244,Quantum complexity theory,C199508470,Stochastic electrodynamics,0
C92043244,Quantum complexity theory,C14245642,Preamplifier,0
C92043244,Quantum complexity theory,C84883863,Toric code,0
C92043244,Quantum complexity theory,C111861475,Quantum amplifier,0
C92043244,Quantum complexity theory,C56085360,Qutrit,0
C92043244,Quantum complexity theory,C177715462,Superintegrable Hamiltonian system,0
C92043244,Quantum complexity theory,C71041172,Linear amplifier,0
C92043244,Quantum complexity theory,C41241483,Quantum capacity,0
C92043244,Quantum complexity theory,C17020691,Operator (biology),0
C92043244,Quantum complexity theory,C51003876,Quantum error correction,0
C92043244,Quantum complexity theory,C68227491,No-go theorem,0
C92043244,Quantum complexity theory,C182953411,Controlled NOT gate,0
C179153249,Consistent histories,C133976006,Noise spectral density,0
C179153249,Consistent histories,C12252657,Effective input noise temperature,0
C179153249,Consistent histories,C140058369,Quantum walk,0
C179153249,Consistent histories,C59500034,Quantum Fourier transform,0
C179153249,Consistent histories,C142465778,Toffoli gate,0
C179153249,Consistent histories,C56049555,EXPTIME,0
C179153249,Consistent histories,C184049767,Coherent information,0
C179153249,Consistent histories,C207764348,Two-element Boolean algebra,0.3459762562611936
C179153249,Consistent histories,C161166931,Quantum simulator,0
C179153249,Consistent histories,C48415503,Time hierarchy theorem,0
C179153249,Consistent histories,C172218469,Direct-coupled amplifier,0
C179153249,Consistent histories,C9429942,Product term,0.3459762562611936
C179153249,Consistent histories,C95013731,Quantum metrology,0
C179153249,Consistent histories,C71191651,Quantum nanoscience,0.40242960438184466
C179153249,Consistent histories,C192122513,Quantum phase estimation algorithm,0
C179153249,Consistent histories,C8524419,Optical parametric amplifier,0
C179153249,Consistent histories,C166576357,Y-factor,0
C179153249,Consistent histories,C146366752,Quantum critical point,0
C179153249,Consistent histories,C155332784,Low-noise amplifier,0
C179153249,Consistent histories,C194269254,Squeezed coherent state,0
C179153249,Consistent histories,C186468114,Quantum network,0
C179153249,Consistent histories,C109546105,Flux qubit,0
C179153249,Consistent histories,C164215192,Asymptotic computational complexity,0
C179153249,Consistent histories,C74939445,Cavity quantum electrodynamics,0
C179153249,Consistent histories,C11644886,Emitter-coupled logic,0
C179153249,Consistent histories,C206040425,Amplitude damping channel,0
C179153249,Consistent histories,C186123792,SIC-POVM,1.5997327339705363
C179153249,Consistent histories,C199793620,Topological degeneracy,0
C179153249,Consistent histories,C19271316,One-way quantum computer,0
C179153249,Consistent histories,C45018233,Quantum cosmology,0
C179153249,Consistent histories,C86602344,T-norm fuzzy logics,0.3459762562611936
C179153249,Consistent histories,C162454741,Logic family,0.3459762562611936
C179153249,Consistent histories,C15547884,DTIME,0
C179153249,Consistent histories,C138797146,Relational quantum mechanics,1.5997327339705363
C179153249,Consistent histories,C179957908,POVM,1.1654382520672846
C179153249,Consistent histories,C2781190263,Circuit quantum electrodynamics,0
C179153249,Consistent histories,C145366948,Operational amplifier,0
C179153249,Consistent histories,C144271403,Probabilistic Turing machine,0
C179153249,Consistent histories,C192353077,Adiabatic quantum computation,0
C179153249,Consistent histories,C130126468,AND-OR-Invert,0
C179153249,Consistent histories,C119382340,Superconducting quantum computing,0
