Concept1_ID,Concept1_Name,Concept2_ID,Concept2_Name,AdamicAdarScore
C124148022,Quantum circuit,C111861475,Quantum amplifier,1.6540660427104625
C124148022,Quantum circuit,C56085360,Qutrit,0.3459762562611936
C124148022,Quantum circuit,C84883863,Toric code,0.5824133524399249
C124148022,Quantum circuit,C49995870,Supercurrent,0
C124148022,Quantum circuit,C49775889,Maximum entropy thermodynamics,0
C124148022,Quantum circuit,C177715462,Superintegrable Hamiltonian system,0
C124148022,Quantum circuit,C100376341,Jordan algebra,0.23233849357411737
C124148022,Quantum circuit,C87431388,Perfect hash function,0
C124148022,Quantum circuit,C20593774,W state,0.24044917348149392
C124148022,Quantum circuit,C2984195096,Public key cryptosystem,0
C124148022,Quantum circuit,C126445297,NOR gate,0.3459762562611936
C124148022,Quantum circuit,C23358344,Copenhagen interpretation,0.23233849357411737
C124148022,Quantum circuit,C119677069,Integer factorization,0
C124148022,Quantum circuit,C92043244,Quantum complexity theory,0.24044917348149392
C124148022,Quantum circuit,C201958364,NSPACE,0.2473379469500514
C124148022,Quantum circuit,C197966572,Elliptic Curve Digital Signature Algorithm,0
C124148022,Quantum circuit,C121444067,Schoof's algorithm,0
C124148022,Quantum circuit,C95013731,Quantum metrology,1.0716526902705374
C124148022,Quantum circuit,C4119822,Peres–Horodecki criterion,0
C124148022,Quantum circuit,C18015164,Multiplicative noise,0
C124148022,Quantum circuit,C58801389,Loop quantum gravity,0.5473768499116287
C124148022,Quantum circuit,C150206757,Rapid single flux quantum,0.23233849357411737
C124148022,Quantum circuit,C166834278,Quantum tomography,0.9048195118557916
C124148022,Quantum circuit,C46752231,Josephson phase,0.23233849357411737
C124148022,Quantum circuit,C145727058,Quantum spin Hall effect,0.2769378934088574
C124148022,Quantum circuit,C104226149,Flux pumping,0
C124148022,Quantum circuit,C74939445,Cavity quantum electrodynamics,0.2769378934088574
C124148022,Quantum circuit,C137660015,Lattice-based cryptography,0
C124148022,Quantum circuit,C112313634,Complement (music),0
C124148022,Quantum circuit,C45018233,Quantum cosmology,0.23233849357411737
C124148022,Quantum circuit,C86602344,T-norm fuzzy logics,0.23233849357411737
C124148022,Quantum circuit,C138622882,Quantum nonlocality,0.7497255604644687
C124148022,Quantum circuit,C188159880,Free Boolean algebra,0.23233849357411737
C124148022,Quantum circuit,C180349316,Pi Josephson junction,0.23233849357411737
C124148022,Quantum circuit,C155194400,Spin Hall effect,0.824314743320486
C124148022,Quantum circuit,C104737047,Hamiltonian path problem,0
C124148022,Quantum circuit,C187062812,K-independent hashing,0
C124148022,Quantum circuit,C10021369,Stone's representation theorem for Boolean algebras,0.23233849357411737
C124148022,Quantum circuit,C158456648,Cluster state,0
C124148022,Quantum circuit,C91717678,Quantum teleportation,0.24044917348149392
C124148022,Quantum circuit,C57795399,Deterministic encryption,0
C124148022,Quantum circuit,C68782407,Counting points on elliptic curves,0
C124148022,Quantum circuit,C200717178,Mathematical formulation of quantum mechanics,0.23233849357411737
C124148022,Quantum circuit,C24557155,Good quantum number,0
C124148022,Quantum circuit,C188655511,Micro black hole,0
C124148022,Quantum circuit,C90408235,Quantum annealing,0
C124148022,Quantum circuit,C187486625,Quantum channel,1.3771281493016052
C124148022,Quantum circuit,C7646194,Attribute-based encryption,0
C124148022,Quantum circuit,C144791301,Second-order logic,0.23233849357411737
C124148022,Quantum circuit,C104434177,Photon entanglement,0
C124148022,Quantum circuit,C63320529,Quasi-Monte Carlo method,0
C124148022,Quantum circuit,C114671716,No-teleportation theorem,0
C124148022,Quantum circuit,C131671149,Universal Turing machine,0.4877871204315453
C124148022,Quantum circuit,C99669320,Method of quantum characteristics,0
C124148022,Quantum circuit,C158913796,Canonical quantization,0.23233849357411737
C124148022,Quantum circuit,C182953411,Controlled NOT gate,0.9762966749939677
C124148022,Quantum circuit,C138797146,Relational quantum mechanics,0.23233849357411737
C124148022,Quantum circuit,C54999516,Superconducting magnetic energy storage,0
C124148022,Quantum circuit,C45483111,Quantum no-deleting theorem,0.23233849357411737
C124148022,Quantum circuit,C114092440,Normal modal logic,0.23233849357411737
C124148022,Quantum circuit,C133976006,Noise spectral density,0.2473379469500514
C124148022,Quantum circuit,C80695182,Binary quadratic form,0
C124148022,Quantum circuit,C73214911,Phase qubit,0
C124148022,Quantum circuit,C144901912,Quantum cryptography,0.824314743320486
C124148022,Quantum circuit,C11191006,Accessibility relation,0.23233849357411737
C124148022,Quantum circuit,C91331118,NP,0
C124148022,Quantum circuit,C56049555,EXPTIME,0
C124148022,Quantum circuit,C167615521,Elliptic curve cryptography,0
C124148022,Quantum circuit,C184049767,Coherent information,0.8228625259214187
C124148022,Quantum circuit,C55795843,Separable state,0.23233849357411737
C124148022,Quantum circuit,C207764348,Two-element Boolean algebra,0.23233849357411737
C124148022,Quantum circuit,C11045955,ElGamal encryption,0
C124148022,Quantum circuit,C45503250,Boolean algebras canonically defined,0.23233849357411737
C124148022,Quantum circuit,C192122513,Quantum phase estimation algorithm,0.8297512993899763
C124148022,Quantum circuit,C8524419,Optical parametric amplifier,0.4877871204315453
C124148022,Quantum circuit,C50566616,Zener diode,0
C124148022,Quantum circuit,C119133118,Plaintext-aware encryption,0
C124148022,Quantum circuit,C154255573,Teleportation,0.24044917348149392
C124148022,Quantum circuit,C81518389,Complete Boolean algebra,0.23233849357411737
C124148022,Quantum circuit,C146363664,Four-wave mixing,0.4877871204315453
C124148022,Quantum circuit,C15884701,Stochastic interpretation,0.23233849357411737
C124148022,Quantum circuit,C203103908,Spontaneous parametric down-conversion,0.4877871204315453
C124148022,Quantum circuit,C164215192,Asymptotic computational complexity,0
C124148022,Quantum circuit,C176605952,Phasor,0.5838655698389923
C124148022,Quantum circuit,C47833936,Diffusion Monte Carlo,0
C124148022,Quantum circuit,C73468433,Hybrid cryptosystem,0
C124148022,Quantum circuit,C16796852,Paraconsistent logic,0.23233849357411737
C124148022,Quantum circuit,C95418871,Interferometric visibility,0.2473379469500514
C124148022,Quantum circuit,C173259116,Discrete logarithm,0
C124148022,Quantum circuit,C188082640,Complementation,0
C124148022,Quantum circuit,C165485753,Coherence theory,0.7647250138404027
C124148022,Quantum circuit,C179061269,Description number,0.4877871204315453
C124148022,Quantum circuit,C179957908,POVM,0.8147518460140423
C124148022,Quantum circuit,C94231801,Probability amplitude,0.23233849357411737
C124148022,Quantum circuit,C2781190263,Circuit quantum electrodynamics,0
C124148022,Quantum circuit,C126780896,Distortion (music),0
C124148022,Quantum circuit,C188183281,Parity function,0.23233849357411737
C124148022,Quantum circuit,C192353077,Adiabatic quantum computation,0.5824133524399249
C124148022,Quantum circuit,C85608146,Charge qubit,0
C124148022,Quantum circuit,C2777102306,Path integral Monte Carlo,0
C124148022,Quantum circuit,C130126468,AND-OR-Invert,0.7358475015124737
C124148022,Quantum circuit,C15190523,Non-deterministic Turing machine,0.4877871204315453
C124148022,Quantum circuit,C171811987,EPR paradox,0.47278766705561126
C124148022,Quantum circuit,C5084201,Generalized relative entropy,0.2473379469500514
C124148022,Quantum circuit,C144760519,Substructural logic,0.23233849357411737
C124148022,Quantum circuit,C2039508,Predicate functor logic,0.23233849357411737
C124148022,Quantum circuit,C198521697,Pass transistor logic,1.2167458484754614
C124148022,Quantum circuit,C177179195,Quadratic unconstrained binary optimization,0
C124148022,Quantum circuit,C3792809,Molecular beam epitaxy,0
C124148022,Quantum circuit,C204806902,Semantic security,0
C124148022,Quantum circuit,C24495805,Quantum relative entropy,0.4796764405241688
C124148022,Quantum circuit,C92542899,Symmetry protected topological order,0.5824133524399249
C124148022,Quantum circuit,C37727645,Loop-erased random walk,0
C124148022,Quantum circuit,C5320026,Quantum information science,1.8864045362845798
C124148022,Quantum circuit,C43682372,Quantum operation,2.3034369277088262
C124148022,Quantum circuit,C11511207,Bell test experiments,0.47278766705561126
C124148022,Quantum circuit,C198377831,Quantum correlation,1.0998004193302762
C124148022,Quantum circuit,C16672771,Quantum stochastic calculus,1.2317842374382886
C124148022,Quantum circuit,C2777277759,Optical bistability,0.2769378934088574
C124148022,Quantum circuit,C21261745,Von Neumann's theorem,0.23233849357411737
C124148022,Quantum circuit,C31402856,Super-recursive algorithm,0.4877871204315453
C124148022,Quantum circuit,C2778476455,Dynamical decoupling,0
C124148022,Quantum circuit,C103778262,Superconducting tunnel junction,0
C124148022,Quantum circuit,C98224912,Monoidal t-norm logic,0.23233849357411737
C124148022,Quantum circuit,C71041172,Linear amplifier,0.2473379469500514
C124148022,Quantum circuit,C41241483,Quantum capacity,0.8228625259214187
C124148022,Quantum circuit,C118704821,Bell state,0.47278766705561126
C124148022,Quantum circuit,C134265032,CHSH inequality,0.24044917348149392
C124148022,Quantum circuit,C158574103,Percolation critical exponents,0
C2984195096,Public key cryptosystem,C105295557,Categorical quantum mechanics,0
C2984195096,Public key cryptosystem,C58140894,OR gate,0
C2984195096,Public key cryptosystem,C193690875,Optical modulator,0
C2984195096,Public key cryptosystem,C3227080,Carry-save adder,0
C2984195096,Public key cryptosystem,C91394653,Conjugate residual method,0
C2984195096,Public key cryptosystem,C179153249,Consistent histories,0
C2984195096,Public key cryptosystem,C60064506,Rigged Hilbert space,0
C2984195096,Public key cryptosystem,C172218469,Direct-coupled amplifier,0
C2984195096,Public key cryptosystem,C124968333,Schnorr signature,1.3352305056995541
C2984195096,Public key cryptosystem,C207046469,Interpretations of quantum mechanics,0
C2984195096,Public key cryptosystem,C183968085,Trapped ion quantum computer,0
C2984195096,Public key cryptosystem,C31593994,Gauge fixing,0
C2984195096,Public key cryptosystem,C11255438,Quantum process,0
C2984195096,Public key cryptosystem,C107923615,Kinetic inductance,0
C2984195096,Public key cryptosystem,C2985428132,Quantum memory,0
C2984195096,Public key cryptosystem,C2779094486,Quantum machine learning,0
C2984195096,Public key cryptosystem,C177414767,Supersymmetric quantum mechanics,0
C2984195096,Public key cryptosystem,C131021393,Signal transfer function,0
C2984195096,Public key cryptosystem,C19271316,One-way quantum computer,0
C2984195096,Public key cryptosystem,C113843644,Interface (matter),0
C2984195096,Public key cryptosystem,C23409769,Relationship between string theory and quantum field theory,0
C2984195096,Public key cryptosystem,C207648694,Denotational semantics,0
C2984195096,Public key cryptosystem,C15547884,DTIME,0
C2984195096,Public key cryptosystem,C190047474,Wave function collapse,0
C2984195096,Public key cryptosystem,C21176728,Turing machine examples,0
C2984195096,Public key cryptosystem,C145366948,Operational amplifier,0
C2984195096,Public key cryptosystem,C144271403,Probabilistic Turing machine,0
C2984195096,Public key cryptosystem,C53105130,Fluxon,0
C2984195096,Public key cryptosystem,C119382340,Superconducting quantum computing,0
C2984195096,Public key cryptosystem,C177409962,Shannon's source coding theorem,0
C2984195096,Public key cryptosystem,C176248197,Probably approximately correct learning,0
C2984195096,Public key cryptosystem,C101615488,Geometric Brownian motion,0
C2984195096,Public key cryptosystem,C163217030,Quantum-confined Stark effect,0
C2984195096,Public key cryptosystem,C158971709,Magnonics,0
C2984195096,Public key cryptosystem,C139356082,Quantum discord,0
C2984195096,Public key cryptosystem,C32270708,Squashed entanglement,0
C2984195096,Public key cryptosystem,C2777796570,Dynamic logic (digital electronics),0
C2984195096,Public key cryptosystem,C2778361524,Heisenberg limit,0
C2984195096,Public key cryptosystem,C207060392,Second quantization,0
C2984195096,Public key cryptosystem,C122806257,PH,0
C2984195096,Public key cryptosystem,C150724011,Quantum point contact,0
C2984195096,Public key cryptosystem,C206321295,Łukasiewicz logic,0
C2984195096,Public key cryptosystem,C110039528,Zeroth-order logic,0
C2984195096,Public key cryptosystem,C39197057,Magnetic flux quantum,0
C2984195096,Public key cryptosystem,C89143813,Quantum sensor,0
C2984195096,Public key cryptosystem,C116206932,Serial binary adder,0
C2984195096,Public key cryptosystem,C80891386,Quantum phases,0
C2984195096,Public key cryptosystem,C40404285,Merkle signature scheme,1.3352305056995541
C2984195096,Public key cryptosystem,C3845977,Autoepistemic logic,0
C2984195096,Public key cryptosystem,C125252325,Entropy rate,0
C2984195096,Public key cryptosystem,C22994065,Quantum chemistry,0
C2984195096,Public key cryptosystem,C89298294,Electro-absorption modulator,0
C2984195096,Public key cryptosystem,C205309187,Coherent anti-Stokes Raman spectroscopy,0
C2984195096,Public key cryptosystem,C112806910,Noise figure,0
C2984195096,Public key cryptosystem,C170260401,Defuzzification,0
C2984195096,Public key cryptosystem,C60543599,Josephson energy,0
C2984195096,Public key cryptosystem,C113873419,Flicker noise,0
C2984195096,Public key cryptosystem,C17020691,Operator (biology),0
C2984195096,Public key cryptosystem,C68227491,No-go theorem,0
C2984195096,Public key cryptosystem,C1465435,Longest path problem,0
C2984195096,Public key cryptosystem,C196054291,RF power amplifier,0
C2984195096,Public key cryptosystem,C12252657,Effective input noise temperature,0
C2984195096,Public key cryptosystem,C67935508,Information diagram,0
C2984195096,Public key cryptosystem,C140058369,Quantum walk,0
C2984195096,Public key cryptosystem,C194867977,Quantum Zeno effect,0
C2984195096,Public key cryptosystem,C59500034,Quantum Fourier transform,0
C2984195096,Public key cryptosystem,C37669827,Monte Carlo molecular modeling,0
C2984195096,Public key cryptosystem,C8492334,Quantum spacetime,0
C2984195096,Public key cryptosystem,C161166931,Quantum simulator,0
C2984195096,Public key cryptosystem,C48415503,Time hierarchy theorem,0
C2984195096,Public key cryptosystem,C9429942,Product term,0
C2984195096,Public key cryptosystem,C71191651,Quantum nanoscience,0
C2984195096,Public key cryptosystem,C166576357,Y-factor,0
C2984195096,Public key cryptosystem,C146366752,Quantum critical point,0
C2984195096,Public key cryptosystem,C155332784,Low-noise amplifier,0
C2984195096,Public key cryptosystem,C79369538,Minority interpretations of quantum mechanics,0
C2984195096,Public key cryptosystem,C128108043,Bell's theorem,0.31465798044412485
C2984195096,Public key cryptosystem,C13153151,Hybrid Monte Carlo,0
C2984195096,Public key cryptosystem,C194269254,Squeezed coherent state,0
C2984195096,Public key cryptosystem,C186468114,Quantum network,0
C2984195096,Public key cryptosystem,C109546105,Flux qubit,0
C2984195096,Public key cryptosystem,C196083917,Min entropy,0
C2984195096,Public key cryptosystem,C165973109,Quantum probability,0
C2984195096,Public key cryptosystem,C36494176,Local hidden variable theory,0
C2984195096,Public key cryptosystem,C187678412,Superdense coding,0
C2984195096,Public key cryptosystem,C11644886,Emitter-coupled logic,0
C2984195096,Public key cryptosystem,C70335271,Optical phase space,0
C2984195096,Public key cryptosystem,C206040425,Amplitude damping channel,0
C2984195096,Public key cryptosystem,C186123792,SIC-POVM,0
C2984195096,Public key cryptosystem,C2779554537,Optical chaos,0
C2984195096,Public key cryptosystem,C184551789,Atom interferometer,0
C2984195096,Public key cryptosystem,C199793620,Topological degeneracy,0
C2984195096,Public key cryptosystem,C177634923,Continuum percolation theory,0
C2984195096,Public key cryptosystem,C162454741,Logic family,0
C2984195096,Public key cryptosystem,C74342258,Noise generator,0
C2984195096,Public key cryptosystem,C22984246,Quantum imaging,0
C2984195096,Public key cryptosystem,C197162436,NMOS logic,0
C2984195096,Public key cryptosystem,C72933692,Greenberger–Horne–Zeilinger state,0
C2984195096,Public key cryptosystem,C64775481,Quantum mutual information,0
C2984195096,Public key cryptosystem,C178429038,Valence bond theory,0
C2984195096,Public key cryptosystem,C190463098,Quantum technology,0
C2984195096,Public key cryptosystem,C192061203,Quantum Turing machine,0
C2984195096,Public key cryptosystem,C22393281,Thermal quantum field theory,0
C2984195096,Public key cryptosystem,C191608238,Decoherence-free subspaces,0
C2984195096,Public key cryptosystem,C28449271,Logic optimization,0
C2984195096,Public key cryptosystem,C136269434,Quantum chaos,0
C2984195096,Public key cryptosystem,C132725507,Monte Carlo integration,0
C2984195096,Public key cryptosystem,C70747811,Rydberg formula,0
C2984195096,Public key cryptosystem,C1883856,Fuzzy number,0
C2984195096,Public key cryptosystem,C168090291,Classical capacity,0
C2984195096,Public key cryptosystem,C90596186,Electro-optic modulator,0
C2984195096,Public key cryptosystem,C68562976,Spin network,0
C2984195096,Public key cryptosystem,C59087194,Black hole information paradox,0
C2984195096,Public key cryptosystem,C94284585,Random oracle,0.648466181139459
C2984195096,Public key cryptosystem,C131583701,Structural complexity theory,0
C2984195096,Public key cryptosystem,C199508470,Stochastic electrodynamics,0
C2984195096,Public key cryptosystem,C14245642,Preamplifier,0
C2984195096,Public key cryptosystem,C180554434,Population transfer,0
C2984195096,Public key cryptosystem,C111861475,Quantum amplifier,0
C2984195096,Public key cryptosystem,C56085360,Qutrit,0
C2984195096,Public key cryptosystem,C84883863,Toric code,0
C2984195096,Public key cryptosystem,C49995870,Supercurrent,0
C2984195096,Public key cryptosystem,C49775889,Maximum entropy thermodynamics,0
C2984195096,Public key cryptosystem,C177715462,Superintegrable Hamiltonian system,0
C2984195096,Public key cryptosystem,C100376341,Jordan algebra,0
C2984195096,Public key cryptosystem,C87431388,Perfect hash function,0
C2984195096,Public key cryptosystem,C20593774,W state,0
C2984195096,Public key cryptosystem,C126445297,NOR gate,0
C2984195096,Public key cryptosystem,C158448853,Repressor,0
C2984195096,Public key cryptosystem,C23358344,Copenhagen interpretation,0
C2984195096,Public key cryptosystem,C92043244,Quantum complexity theory,0
C2984195096,Public key cryptosystem,C201958364,NSPACE,0
C2984195096,Public key cryptosystem,C197966572,Elliptic Curve Digital Signature Algorithm,1.3352305056995541
C2984195096,Public key cryptosystem,C121444067,Schoof's algorithm,0.648466181139459
C2984195096,Public key cryptosystem,C95013731,Quantum metrology,0
C2984195096,Public key cryptosystem,C4119822,Peres–Horodecki criterion,0
C2984195096,Public key cryptosystem,C18015164,Multiplicative noise,0
C2984195096,Public key cryptosystem,C58801389,Loop quantum gravity,0
C2984195096,Public key cryptosystem,C150206757,Rapid single flux quantum,0
C2984195096,Public key cryptosystem,C166834278,Quantum tomography,0
C2984195096,Public key cryptosystem,C46752231,Josephson phase,0
C2984195096,Public key cryptosystem,C145727058,Quantum spin Hall effect,0
C2984195096,Public key cryptosystem,C104226149,Flux pumping,0
C2984195096,Public key cryptosystem,C74939445,Cavity quantum electrodynamics,0
C2984195096,Public key cryptosystem,C137660015,Lattice-based cryptography,0.648466181139459
C2984195096,Public key cryptosystem,C112313634,Complement (music),0
C2984195096,Public key cryptosystem,C74130334,Quantum dot laser,0
C2984195096,Public key cryptosystem,C45018233,Quantum cosmology,0
C2984195096,Public key cryptosystem,C86602344,T-norm fuzzy logics,0
C2984195096,Public key cryptosystem,C138622882,Quantum nonlocality,0
C2984195096,Public key cryptosystem,C188159880,Free Boolean algebra,0
C2984195096,Public key cryptosystem,C180349316,Pi Josephson junction,0
C2984195096,Public key cryptosystem,C155194400,Spin Hall effect,0
C2984195096,Public key cryptosystem,C104737047,Hamiltonian path problem,0
C2984195096,Public key cryptosystem,C187062812,K-independent hashing,0
C2984195096,Public key cryptosystem,C10021369,Stone's representation theorem for Boolean algebras,0
C2984195096,Public key cryptosystem,C158456648,Cluster state,0
C2984195096,Public key cryptosystem,C91717678,Quantum teleportation,0
C2984195096,Public key cryptosystem,C68782407,Counting points on elliptic curves,0.648466181139459
C2984195096,Public key cryptosystem,C200717178,Mathematical formulation of quantum mechanics,0
C2984195096,Public key cryptosystem,C24557155,Good quantum number,0
C2984195096,Public key cryptosystem,C188655511,Micro black hole,0
C2984195096,Public key cryptosystem,C90408235,Quantum annealing,0
C2984195096,Public key cryptosystem,C187486625,Quantum channel,0
C2984195096,Public key cryptosystem,C144791301,Second-order logic,0
C2984195096,Public key cryptosystem,C104434177,Photon entanglement,0
C2984195096,Public key cryptosystem,C63320529,Quasi-Monte Carlo method,0
C2984195096,Public key cryptosystem,C114671716,No-teleportation theorem,0
C2984195096,Public key cryptosystem,C131671149,Universal Turing machine,0
C2984195096,Public key cryptosystem,C99669320,Method of quantum characteristics,0
C2984195096,Public key cryptosystem,C158913796,Canonical quantization,0
C2984195096,Public key cryptosystem,C51003876,Quantum error correction,0
C2984195096,Public key cryptosystem,C182953411,Controlled NOT gate,0
