Concept1_ID,Concept1_Name,Concept2_ID,Concept2_Name,AdamicAdarScore
C124148022,Quantum circuit,C181266644,Reversible cellular automaton,0.6345152644389862
C124148022,Quantum circuit,C196054291,RF power amplifier,0.2239186238120062
C124148022,Quantum circuit,C12252657,Effective input noise temperature,0.2239186238120062
C124148022,Quantum circuit,C67935508,Information diagram,0
C124148022,Quantum circuit,C140058369,Quantum walk,0.7676245749382788
C124148022,Quantum circuit,C194867977,Quantum Zeno effect,0.7462971369404546
C124148022,Quantum circuit,C71799126,Multipartite entanglement,0
C124148022,Quantum circuit,C37669827,Monte Carlo molecular modeling,0
C124148022,Quantum circuit,C8492334,Quantum spacetime,0.2239186238120062
C124148022,Quantum circuit,C48415503,Time hierarchy theorem,0.747955648483379
C124148022,Quantum circuit,C9429942,Product term,0.2239186238120062
C124148022,Quantum circuit,C71191651,Quantum nanoscience,0.5476524122182514
C124148022,Quantum circuit,C166576357,Y-factor,0.2239186238120062
C124148022,Quantum circuit,C146366752,Quantum critical point,0
C124148022,Quantum circuit,C155332784,Low-noise amplifier,0.2239186238120062
C124148022,Quantum circuit,C79369538,Minority interpretations of quantum mechanics,0.713404022297809
C124148022,Quantum circuit,C779372,Ferrimagnetism,0.22062394912909372
C124148022,Quantum circuit,C128108043,Bell's theorem,0.9669210860695483
C124148022,Quantum circuit,C13153151,Hybrid Monte Carlo,0
C124148022,Quantum circuit,C194269254,Squeezed coherent state,1.497160090248195
C124148022,Quantum circuit,C109546105,Flux qubit,0
C124148022,Quantum circuit,C196083917,Min entropy,0
C124148022,Quantum circuit,C165973109,Quantum probability,1.1579465952389087
C124148022,Quantum circuit,C36494176,Local hidden variable theory,0.4445425729410999
C124148022,Quantum circuit,C187678412,Superdense coding,0.9872417989335145
C124148022,Quantum circuit,C123744220,Threshold cryptosystem,0
C124148022,Quantum circuit,C11644886,Emitter-coupled logic,0.6345152644389862
C124148022,Quantum circuit,C515488857,Financial cryptography,0.46486328580506603
C124148022,Quantum circuit,C70335271,Optical phase space,1.497160090248195
C124148022,Quantum circuit,C206040425,Amplitude damping channel,0.5066236166317681
C124148022,Quantum circuit,C186123792,SIC-POVM,0.4691646856218366
C124148022,Quantum circuit,C2779554537,Optical chaos,0.2442393366759723
C124148022,Quantum circuit,C184551789,Atom interferometer,0.22062394912909372
C124148022,Quantum circuit,C199793620,Topological degeneracy,0.5223785131284484
C124148022,Quantum circuit,C177634923,Continuum percolation theory,0
C124148022,Quantum circuit,C162454741,Logic family,0.8584338882509924
C124148022,Quantum circuit,C50348692,Mobile automaton,0.8054932828340328
C124148022,Quantum circuit,C69497775,Quantum convolutional code,0.2239186238120062
C124148022,Quantum circuit,C126954023,Neural cryptography,0.22062394912909372
C124148022,Quantum circuit,C2400350,Linear code,0.2239186238120062
C124148022,Quantum circuit,C74342258,Noise generator,0.2239186238120062
C124148022,Quantum circuit,C22984246,Quantum imaging,2.0458192276003047
C124148022,Quantum circuit,C160333310,Key distribution,0.22062394912909372
C124148022,Quantum circuit,C197162436,NMOS logic,0.3898712452512801
C124148022,Quantum circuit,C72933692,Greenberger–Horne–Zeilinger state,0
C124148022,Quantum circuit,C73052347,Displacement operator,0.5223785131284484
C124148022,Quantum circuit,C64775481,Quantum mutual information,1.2121671478793787
C124148022,Quantum circuit,C178429038,Valence bond theory,0
C124148022,Quantum circuit,C192061203,Quantum Turing machine,2.2405001186616236
C124148022,Quantum circuit,C22393281,Thermal quantum field theory,0.30341307554227914
C124148022,Quantum circuit,C191608238,Decoherence-free subspaces,0.9915431987502851
C124148022,Quantum circuit,C28449271,Logic optimization,0.2239186238120062
C124148022,Quantum circuit,C136269434,Quantum chaos,0.2442393366759723
C124148022,Quantum circuit,C132725507,Monte Carlo integration,0
C124148022,Quantum circuit,C20782240,Angular momentum coupling,0
C124148022,Quantum circuit,C70747811,Rydberg formula,2.28401085342858
C124148022,Quantum circuit,C1883856,Fuzzy number,0.4691646856218366
C124148022,Quantum circuit,C168090291,Classical capacity,1.2121671478793787
C124148022,Quantum circuit,C90596186,Electro-optic modulator,0.22062394912909372
C124148022,Quantum circuit,C132860680,ElGamal signature scheme,0
C124148022,Quantum circuit,C108277079,Post-quantum cryptography,0.22062394912909372
C124148022,Quantum circuit,C68562976,Spin network,0.5066236166317681
C124148022,Quantum circuit,C76563020,Fractional Fourier transform,0.5635418957071148
C124148022,Quantum circuit,C59087194,Black hole information paradox,0
C124148022,Quantum circuit,C94284585,Random oracle,0
C124148022,Quantum circuit,C131583701,Structural complexity theory,0
C124148022,Quantum circuit,C199508470,Stochastic electrodynamics,0.2442393366759723
C124148022,Quantum circuit,C14245642,Preamplifier,0.2239186238120062
C124148022,Quantum circuit,C180554434,Population transfer,0
C124148022,Quantum circuit,C111861475,Quantum amplifier,1.497160090248195
C124148022,Quantum circuit,C56085360,Qutrit,0.28853900817779266
C124148022,Quantum circuit,C84883863,Toric code,0.5223785131284484
C124148022,Quantum circuit,C49995870,Supercurrent,0
C124148022,Quantum circuit,C49775889,Maximum entropy thermodynamics,0
C124148022,Quantum circuit,C177715462,Superintegrable Hamiltonian system,0
C124148022,Quantum circuit,C100376341,Jordan algebra,0.2239186238120062
C124148022,Quantum circuit,C87431388,Perfect hash function,0
C124148022,Quantum circuit,C20593774,W state,0.6887819096170722
C124148022,Quantum circuit,C2984195096,Public key cryptosystem,0
C124148022,Quantum circuit,C139423837,Two-way deterministic finite automaton,0.2239186238120062
C124148022,Quantum circuit,C126445297,NOR gate,0.28853900817779266
C124148022,Quantum circuit,C162117346,Nanolithography,0.5476524122182514
C124148022,Quantum circuit,C23358344,Copenhagen interpretation,0.4691646856218366
C124148022,Quantum circuit,C119677069,Integer factorization,0
C124148022,Quantum circuit,C92043244,Quantum complexity theory,0.7430024622575422
C124148022,Quantum circuit,C201958364,NSPACE,0.4445425729410999
C124148022,Quantum circuit,C197966572,Elliptic Curve Digital Signature Algorithm,0
C124148022,Quantum circuit,C121444067,Schoof's algorithm,0
C124148022,Quantum circuit,C95013731,Quantum metrology,1.5234407144718562
C124148022,Quantum circuit,C4119822,Peres–Horodecki criterion,0
C124148022,Quantum circuit,C18015164,Multiplicative noise,0
C124148022,Quantum circuit,C58801389,Loop quantum gravity,0.5066236166317681
C124148022,Quantum circuit,C150206757,Rapid single flux quantum,0.5273316993542854
C124148022,Quantum circuit,C166834278,Quantum tomography,1.0284051815121809
C124148022,Quantum circuit,C46752231,Josephson phase,0.2239186238120062
C124148022,Quantum circuit,C145727058,Quantum spin Hall effect,0.2442393366759723
C124148022,Quantum circuit,C104226149,Flux pumping,0
C124148022,Quantum circuit,C74939445,Cavity quantum electrodynamics,1.1987002009317527
C124148022,Quantum circuit,C137660015,Lattice-based cryptography,0.46486328580506603
C124148022,Quantum circuit,C112313634,Complement (music),0
C124148022,Quantum circuit,C84706961,Coherent states in mathematical physics,0.2239186238120062
C124148022,Quantum circuit,C45018233,Quantum cosmology,0.2239186238120062
C124148022,Quantum circuit,C86602344,T-norm fuzzy logics,0.4691646856218366
C124148022,Quantum circuit,C138622882,Quantum nonlocality,0.9340279714269026
C124148022,Quantum circuit,C188159880,Free Boolean algebra,0.2239186238120062
C124148022,Quantum circuit,C24250787,Quasinormal operator,0.5223785131284484
C124148022,Quantum circuit,C117206207,Coulomb blockade,0.30341307554227914
C124148022,Quantum circuit,C180349316,Pi Josephson junction,0.2239186238120062
C124148022,Quantum circuit,C155194400,Spin Hall effect,0.7508629533077404
C124148022,Quantum circuit,C104737047,Hamiltonian path problem,0
C124148022,Quantum circuit,C187062812,K-independent hashing,0
C124148022,Quantum circuit,C88850056,Imaginary time,0.7363762558018051
C124148022,Quantum circuit,C10021369,Stone's representation theorem for Boolean algebras,0.2239186238120062
C124148022,Quantum circuit,C158456648,Cluster state,0.9773209177948649
C124148022,Quantum circuit,C91717678,Quantum teleportation,1.2111604227455206
C124148022,Quantum circuit,C57795399,Deterministic encryption,0
C124148022,Quantum circuit,C68782407,Counting points on elliptic curves,0
C124148022,Quantum circuit,C200717178,Mathematical formulation of quantum mechanics,0.4691646856218366
C124148022,Quantum circuit,C24557155,Good quantum number,0
C124148022,Quantum circuit,C188655511,Micro black hole,0
C124148022,Quantum circuit,C90408235,Quantum annealing,0.30341307554227914
C124148022,Quantum circuit,C187486625,Quantum channel,1.7424061520580254
C124148022,Quantum circuit,C7646194,Attribute-based encryption,0
C124148022,Quantum circuit,C144791301,Second-order logic,0.2239186238120062
C124148022,Quantum circuit,C104434177,Photon entanglement,0.7518696784415986
C124148022,Quantum circuit,C63320529,Quasi-Monte Carlo method,0
C124148022,Quantum circuit,C114671716,No-teleportation theorem,0.46486328580506603
C124148022,Quantum circuit,C131671149,Universal Turing machine,0.747955648483379
C124148022,Quantum circuit,C99669320,Method of quantum characteristics,0.30341307554227914
C124148022,Quantum circuit,C158008952,Nondeterministic finite automaton,0.8584338882509924
C124148022,Quantum circuit,C158913796,Canonical quantization,0.4691646856218366
C124148022,Quantum circuit,C138797146,Relational quantum mechanics,0.4691646856218366
C124148022,Quantum circuit,C54999516,Superconducting magnetic energy storage,0
C124148022,Quantum circuit,C45483111,Quantum no-deleting theorem,0.9137072585629366
C124148022,Quantum circuit,C114092440,Normal modal logic,0.4691646856218366
C124148022,Quantum circuit,C133976006,Noise spectral density,0.2239186238120062
C124148022,Quantum circuit,C80695182,Binary quadratic form,0
C124148022,Quantum circuit,C73214911,Phase qubit,0
C124148022,Quantum circuit,C144901912,Quantum cryptography,0.9747815771197466
C124148022,Quantum circuit,C11191006,Accessibility relation,0.2239186238120062
C124148022,Quantum circuit,C91331118,NP,0
C124148022,Quantum circuit,C56049555,EXPTIME,0
C124148022,Quantum circuit,C167615521,Elliptic curve cryptography,0
C124148022,Quantum circuit,C184049767,Coherent information,1.2121671478793787
C124148022,Quantum circuit,C55795843,Separable state,0.4691646856218366
C124148022,Quantum circuit,C207764348,Two-element Boolean algebra,0.2239186238120062
C124148022,Quantum circuit,C11045955,ElGamal encryption,0
C124148022,Quantum circuit,C45503250,Boolean algebras canonically defined,0.2239186238120062
C124148022,Quantum circuit,C192122513,Quantum phase estimation algorithm,1.3311664706453936
C124148022,Quantum circuit,C8524419,Optical parametric amplifier,0.4445425729410999
C124148022,Quantum circuit,C50566616,Zener diode,0
C124148022,Quantum circuit,C119133118,Plaintext-aware encryption,0
C124148022,Quantum circuit,C154255573,Teleportation,0.9872417989335145
C124148022,Quantum circuit,C81518389,Complete Boolean algebra,0.2239186238120062
C124148022,Quantum circuit,C146363664,Four-wave mixing,0.4445425729410999
C124148022,Quantum circuit,C15884701,Stochastic interpretation,0.4691646856218366
C124148022,Quantum circuit,C73150493,Hamming code,0.4445425729410999
C124148022,Quantum circuit,C203103908,Spontaneous parametric down-conversion,0.9757883022536047
C124148022,Quantum circuit,C164215192,Asymptotic computational complexity,0
C124148022,Quantum circuit,C176605952,Phasor,0.5302390041786467
C124148022,Quantum circuit,C47833936,Diffusion Monte Carlo,0
C124148022,Quantum circuit,C73468433,Hybrid cryptosystem,0
C124148022,Quantum circuit,C87606752,Adiabatic circuit,0.3898712452512801
C124148022,Quantum circuit,C16796852,Paraconsistent logic,0.4691646856218366
C124148022,Quantum circuit,C2780784121,Gradiometer,0.2239186238120062
C124148022,Quantum circuit,C95418871,Interferometric visibility,0.4445425729410999
C124148022,Quantum circuit,C136277988,Bloch sphere,0
C124148022,Quantum circuit,C173259116,Discrete logarithm,0.5635418957071148
C124148022,Quantum circuit,C188082640,Complementation,0
C124148022,Quantum circuit,C165485753,Coherence theory,0.6887819096170722
C124148022,Quantum circuit,C179061269,Description number,0.4445425729410999
C124148022,Quantum circuit,C179957908,POVM,0.9915431987502851
C124148022,Quantum circuit,C94231801,Probability amplitude,0.9757883022536047
C124148022,Quantum circuit,C2781190263,Circuit quantum electrodynamics,0
C124148022,Quantum circuit,C126780896,Distortion (music),0
C124148022,Quantum circuit,C188183281,Parity function,0.2239186238120062
C124148022,Quantum circuit,C192353077,Adiabatic quantum computation,0.5223785131284484
C124148022,Quantum circuit,C85608146,Charge qubit,0
C124148022,Quantum circuit,C2777102306,Path integral Monte Carlo,0
C124148022,Quantum circuit,C130126468,AND-OR-Invert,0.6345152644389862
C124148022,Quantum circuit,C57733114,Discrete Fourier transform (general),0.5635418957071148
C124148022,Quantum circuit,C78203541,BB84,0.22062394912909372
C124148022,Quantum circuit,C15190523,Non-deterministic Turing machine,0.4445425729410999
C124148022,Quantum circuit,C171811987,EPR paradox,0.6897886347509303
C124148022,Quantum circuit,C5084201,Generalized relative entropy,0.4691646856218366
C124148022,Quantum circuit,C144760519,Substructural logic,0.2239186238120062
C124148022,Quantum circuit,C2039508,Predicate functor logic,0.2239186238120062
C124148022,Quantum circuit,C198521697,Pass transistor logic,1.0243865096902662
C124148022,Quantum circuit,C134440745,Ladder operator,0.5223785131284484
C124148022,Quantum circuit,C177179195,Quadratic unconstrained binary optimization,0
C124148022,Quantum circuit,C3792809,Molecular beam epitaxy,0.30341307554227914
C124148022,Quantum circuit,C18480692,Coincidence counting,0.2442393366759723
C124148022,Quantum circuit,C204806902,Semantic security,0
C124148022,Quantum circuit,C24495805,Quantum relative entropy,0.9137072585629366
C124148022,Quantum circuit,C92542899,Symmetry protected topological order,0.5223785131284484
C124148022,Quantum circuit,C37727645,Loop-erased random walk,0
C124148022,Quantum circuit,C5320026,Quantum information science,1.9663247758700317
C124148022,Quantum circuit,C161627479,Scanning SQUID microscopy,0.2239186238120062
C124148022,Quantum circuit,C11511207,Bell test experiments,0.9669210860695483
C124148022,Quantum circuit,C198377831,Quantum correlation,0.9872417989335145
C124148022,Quantum circuit,C16672771,Quantum stochastic calculus,1.3311664706453936
C124148022,Quantum circuit,C2777277759,Optical bistability,0.2442393366759723
C124148022,Quantum circuit,C21261745,Von Neumann's theorem,0.4691646856218366
C124148022,Quantum circuit,C31402856,Super-recursive algorithm,0.4445425729410999
C124148022,Quantum circuit,C2778476455,Dynamical decoupling,0
C124148022,Quantum circuit,C103778262,Superconducting tunnel junction,0
C124148022,Quantum circuit,C98224912,Monoidal t-norm logic,0.4691646856218366
C124148022,Quantum circuit,C71041172,Linear amplifier,0.2239186238120062
C124148022,Quantum circuit,C41241483,Quantum capacity,1.456406484555351
C124148022,Quantum circuit,C118704821,Bell state,0.9669210860695483
C124148022,Quantum circuit,C134265032,CHSH inequality,0.22062394912909372
C124148022,Quantum circuit,C158574103,Percolation critical exponents,0
C124148022,Quantum circuit,C2778204307,Finesse,0.2239186238120062
C2984195096,Public key cryptosystem,C105295557,Categorical quantum mechanics,0
C2984195096,Public key cryptosystem,C58140894,OR gate,0
C2984195096,Public key cryptosystem,C198053700,Scalar field theory,0
C2984195096,Public key cryptosystem,C193690875,Optical modulator,0
C2984195096,Public key cryptosystem,C3227080,Carry-save adder,0
C2984195096,Public key cryptosystem,C91394653,Conjugate residual method,0
C2984195096,Public key cryptosystem,C179153249,Consistent histories,0
C2984195096,Public key cryptosystem,C60064506,Rigged Hilbert space,0
C2984195096,Public key cryptosystem,C124968333,Schnorr signature,1.6384823072618422
C2984195096,Public key cryptosystem,C172218469,Direct-coupled amplifier,0
C2984195096,Public key cryptosystem,C207046469,Interpretations of quantum mechanics,0
C2984195096,Public key cryptosystem,C112932734,"Hamming(7,4)",0
C2984195096,Public key cryptosystem,C183968085,Trapped ion quantum computer,0
C2984195096,Public key cryptosystem,C31593994,Gauge fixing,0
C2984195096,Public key cryptosystem,C11255438,Quantum process,0
C2984195096,Public key cryptosystem,C107923615,Kinetic inductance,0
C2984195096,Public key cryptosystem,C2985428132,Quantum memory,0
C2984195096,Public key cryptosystem,C202424057,Digital Signature Algorithm,1.6384823072618422
C2984195096,Public key cryptosystem,C2779094486,Quantum machine learning,0
C2984195096,Public key cryptosystem,C177414767,Supersymmetric quantum mechanics,0
C2984195096,Public key cryptosystem,C131021393,Signal transfer function,0
C2984195096,Public key cryptosystem,C19271316,One-way quantum computer,0
C2984195096,Public key cryptosystem,C101973423,Von Neumann entropy,0
C2984195096,Public key cryptosystem,C23409769,Relationship between string theory and quantum field theory,0
C2984195096,Public key cryptosystem,C113843644,Interface (matter),0
C2984195096,Public key cryptosystem,C204517386,Relative intensity noise,0
C2984195096,Public key cryptosystem,C207648694,Denotational semantics,0
C2984195096,Public key cryptosystem,C15547884,DTIME,0
C2984195096,Public key cryptosystem,C190047474,Wave function collapse,0
C2984195096,Public key cryptosystem,C21176728,Turing machine examples,0
C2984195096,Public key cryptosystem,C145366948,Operational amplifier,0
C2984195096,Public key cryptosystem,C144271403,Probabilistic Turing machine,0
C2984195096,Public key cryptosystem,C53105130,Fluxon,0
C2984195096,Public key cryptosystem,C119382340,Superconducting quantum computing,0
C2984195096,Public key cryptosystem,C15927051,Cryptographic primitive,0
C2984195096,Public key cryptosystem,C120484201,Quantum field theory in curved spacetime,0
C2984195096,Public key cryptosystem,C177409962,Shannon's source coding theorem,0
C2984195096,Public key cryptosystem,C176248197,Probably approximately correct learning,0
C2984195096,Public key cryptosystem,C101615488,Geometric Brownian motion,0
C2984195096,Public key cryptosystem,C200581526,Homoclinic orbit,0
C2984195096,Public key cryptosystem,C163217030,Quantum-confined Stark effect,0
C2984195096,Public key cryptosystem,C158971709,Magnonics,0
C2984195096,Public key cryptosystem,C139356082,Quantum discord,0
C2984195096,Public key cryptosystem,C32270708,Squashed entanglement,0
C2984195096,Public key cryptosystem,C2777796570,Dynamic logic (digital electronics),0
C2984195096,Public key cryptosystem,C116225407,Rydberg atom,0
C2984195096,Public key cryptosystem,C2778361524,Heisenberg limit,0
C2984195096,Public key cryptosystem,C150724011,Quantum point contact,0
C2984195096,Public key cryptosystem,C122806257,PH,0
C2984195096,Public key cryptosystem,C207060392,Second quantization,0
C2984195096,Public key cryptosystem,C206321295,Łukasiewicz logic,0
C2984195096,Public key cryptosystem,C110039528,Zeroth-order logic,0
C2984195096,Public key cryptosystem,C39197057,Magnetic flux quantum,0
C2984195096,Public key cryptosystem,C89143813,Quantum sensor,0
C2984195096,Public key cryptosystem,C116206932,Serial binary adder,0
C2984195096,Public key cryptosystem,C80891386,Quantum phases,0
C2984195096,Public key cryptosystem,C40404285,Merkle signature scheme,1.6384823072618422
C2984195096,Public key cryptosystem,C3845977,Autoepistemic logic,0
C2984195096,Public key cryptosystem,C62641251,Quantum sort,0
C2984195096,Public key cryptosystem,C125252325,Entropy rate,0
C2984195096,Public key cryptosystem,C22994065,Quantum chemistry,0
C2984195096,Public key cryptosystem,C89298294,Electro-absorption modulator,0
C2984195096,Public key cryptosystem,C205309187,Coherent anti-Stokes Raman spectroscopy,0
C2984195096,Public key cryptosystem,C2777061846,Postselection,0
C2984195096,Public key cryptosystem,C112806910,Noise figure,0
C2984195096,Public key cryptosystem,C2776887110,Quantum cloning,0
C2984195096,Public key cryptosystem,C2777057244,Quantum master equation,0
C2984195096,Public key cryptosystem,C170260401,Defuzzification,0
C2984195096,Public key cryptosystem,C60543599,Josephson energy,0
C2984195096,Public key cryptosystem,C113873419,Flicker noise,0
C2984195096,Public key cryptosystem,C17020691,Operator (biology),0
C2984195096,Public key cryptosystem,C68227491,No-go theorem,0
C2984195096,Public key cryptosystem,C1465435,Longest path problem,0
C2984195096,Public key cryptosystem,C181266644,Reversible cellular automaton,0
C2984195096,Public key cryptosystem,C196054291,RF power amplifier,0
C2984195096,Public key cryptosystem,C12252657,Effective input noise temperature,0
C2984195096,Public key cryptosystem,C67935508,Information diagram,0
C2984195096,Public key cryptosystem,C140058369,Quantum walk,0
C2984195096,Public key cryptosystem,C194867977,Quantum Zeno effect,0
C2984195096,Public key cryptosystem,C59500034,Quantum Fourier transform,0.31465798044412485
C2984195096,Public key cryptosystem,C71799126,Multipartite entanglement,0
C2984195096,Public key cryptosystem,C37669827,Monte Carlo molecular modeling,0
C2984195096,Public key cryptosystem,C8492334,Quantum spacetime,0
C2984195096,Public key cryptosystem,C161166931,Quantum simulator,0
C2984195096,Public key cryptosystem,C48415503,Time hierarchy theorem,0
C2984195096,Public key cryptosystem,C9429942,Product term,0
C2984195096,Public key cryptosystem,C71191651,Quantum nanoscience,0
C2984195096,Public key cryptosystem,C166576357,Y-factor,0
C2984195096,Public key cryptosystem,C146366752,Quantum critical point,0
C2984195096,Public key cryptosystem,C155332784,Low-noise amplifier,0
C2984195096,Public key cryptosystem,C79369538,Minority interpretations of quantum mechanics,0
C2984195096,Public key cryptosystem,C779372,Ferrimagnetism,0
C2984195096,Public key cryptosystem,C128108043,Bell's theorem,0.30341307554227914
C2984195096,Public key cryptosystem,C13153151,Hybrid Monte Carlo,0
C2984195096,Public key cryptosystem,C194269254,Squeezed coherent state,0
C2984195096,Public key cryptosystem,C186468114,Quantum network,0.30341307554227914
C2984195096,Public key cryptosystem,C109546105,Flux qubit,0
C2984195096,Public key cryptosystem,C196083917,Min entropy,0
C2984195096,Public key cryptosystem,C165973109,Quantum probability,0
C2984195096,Public key cryptosystem,C36494176,Local hidden variable theory,0
C2984195096,Public key cryptosystem,C187678412,Superdense coding,0
C2984195096,Public key cryptosystem,C11644886,Emitter-coupled logic,0
C2984195096,Public key cryptosystem,C515488857,Financial cryptography,0
C2984195096,Public key cryptosystem,C70335271,Optical phase space,0
C2984195096,Public key cryptosystem,C206040425,Amplitude damping channel,0
C2984195096,Public key cryptosystem,C186123792,SIC-POVM,0
C2984195096,Public key cryptosystem,C2779554537,Optical chaos,0
C2984195096,Public key cryptosystem,C184551789,Atom interferometer,0
C2984195096,Public key cryptosystem,C199793620,Topological degeneracy,0
C2984195096,Public key cryptosystem,C177634923,Continuum percolation theory,0
C2984195096,Public key cryptosystem,C162454741,Logic family,0
C2984195096,Public key cryptosystem,C50348692,Mobile automaton,0
C2984195096,Public key cryptosystem,C69497775,Quantum convolutional code,0
C2984195096,Public key cryptosystem,C126954023,Neural cryptography,0.30341307554227914
C2984195096,Public key cryptosystem,C2400350,Linear code,0
C2984195096,Public key cryptosystem,C74342258,Noise generator,0
C2984195096,Public key cryptosystem,C22984246,Quantum imaging,0
C2984195096,Public key cryptosystem,C160333310,Key distribution,0
C2984195096,Public key cryptosystem,C197162436,NMOS logic,0
C2984195096,Public key cryptosystem,C72933692,Greenberger–Horne–Zeilinger state,0
C2984195096,Public key cryptosystem,C73052347,Displacement operator,0
C2984195096,Public key cryptosystem,C64775481,Quantum mutual information,0
C2984195096,Public key cryptosystem,C178429038,Valence bond theory,0
C2984195096,Public key cryptosystem,C190463098,Quantum technology,0
C2984195096,Public key cryptosystem,C192061203,Quantum Turing machine,0
C2984195096,Public key cryptosystem,C22393281,Thermal quantum field theory,0
C2984195096,Public key cryptosystem,C191608238,Decoherence-free subspaces,0
C2984195096,Public key cryptosystem,C28449271,Logic optimization,0
C2984195096,Public key cryptosystem,C136269434,Quantum chaos,0
